0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,
5,6,6,6,6,6,5,4,3,2,2,2,2,2,1,1,1,1,2,2,3,2,3,3,3,4,5,5,5,6,6,5,6,6,6,6,6,6,6,7,7,8,7,5,4,1,0,0,0,1,3,6,8,10,10,11,12,11,9,8,7,7,7,6,
13,16,18,19,19,17,15,13,9,8,8,9,9,9,8,7,7,8,11,14,16,17,16,15,15,19,23,26,28,28,26,26,26,28,30,30,30,31,30,29,31,31,28,22,14,7,1,0,2,8,16,23,30,33,34,35,34,31,26,23,22,22,21,18,
24,30,35,37,37,36,32,26,21,17,18,20,21,21,20,20,22,26,32,38,41,41,40,39,40,46,51,57,62,64,63,63,64,67,69,70,70,70,71,72,73,70,63,48,32,17,5,1,7,18,33,48,60,67,72,73,71,65,55,46,44,44,42,36,
58,75,87,89,89,88,82,73,65,59,58,59,61,61,60,59,65,80,93,102,103,98,95,95,98,104,110,118,125,128,133,135,137,142,147,147,146,143,138,138,139,134,120,95,63,33,11,2,12,33,59,88,112,128,137,139,136,127,113,99,98,97,91,75,
216,292,343,356,356,351,344,333,325,316,313,309,309,312,316,319,328,344,361,374,377,369,356,352,356,362,374,383,388,390,396,398,405,415,421,421,424,416,407,400,393,379,341,266,176,90,29,5,24,80,158,249,325,373,391,389,378,366,353,347,353,347,305,236,
673,906,1058,1106,1102,1098,1088,1072,1049,1040,1033,1037,1049,1059,1065,1079,1095,1105,1121,1127,1124,1117,1108,1094,1101,1111,1124,1135,1142,1153,1160,1173,1181,1190,1192,1187,1174,1161,1144,1131,1112,1063,943,739,493,263,91,22,72,229,460,718,931,1063,1100,1096,1087,1072,1061,1059,1059,1027,887,667,
1533,2038,2383,2508,2493,2482,2459,2438,2424,2418,2420,2433,2456,2491,2509,2528,2536,2542,2551,2540,2516,2504,2490,2488,2500,2513,2529,2539,2537,2542,2552,2569,2582,2576,2566,2549,2523,2499,2473,2462,2442,2339,2063,1619,1085,590,223,72,195,557,1068,1617,2066,2352,2441,2431,2422,2405,2401,2406,2406,2304,1987,1499,
2666,3520,4111,4359,4346,4322,4300,4284,4275,4278,4286,4302,4342,4378,4416,4436,4435,4436,4414,4392,4367,4346,4340,4347,4354,4378,4396,4405,4410,4412,4411,4403,4393,4370,4346,4319,4288,4271,4262,4248,4224,4032,3549,2802,1898,1047,425,157,399,1034,1896,2825,3592,4091,4272,4265,4240,4218,4235,4249,4256,4018,3443,2613,
3842,5050,5874,6243,6221,6202,6188,6197,6207,6215,6231,6256,6281,6317,6353,6365,6364,6343,6298,6255,6237,6214,6210,6228,6253,6293,6314,6324,6314,6306,6296,6279,6253,6227,6190,6155,6121,6106,6120,6130,6109,5808,5100,4031,2739,1525,641,259,636,1548,2788,4125,5217,5912,6183,6183,6176,6167,6176,6176,6192,5808,4979,3792,
4694,6154,7145,7601,7585,7554,7560,7587,7616,7641,7652,7661,7673,7684,7710,7708,7694,7678,7627,7591,7557,7539,7559,7589,7618,7650,7674,7677,7672,7660,7631,7603,7572,7533,7495,7472,7460,7459,7481,7498,7482,7124,6245,4940,3354,1882,811,356,843,1967,3479,5101,6410,7252,7600,7610,7601,7604,7617,7624,7635,7136,6117,4668,
4940,6460,7501,7992,7966,7953,7969,7997,8045,8070,8082,8070,8050,8047,8049,8031,8024,7986,7961,7931,7910,7925,7931,7959,8000,8025,8053,8052,8053,8040,8007,7971,7939,7907,7887,7874,7879,7904,7927,7950,7926,7531,6617,5232,3562,2016,881,418,948,2140,3737,5439,6804,7697,8062,8063,8059,8075,8080,8093,8092,7552,6477,4931,
4561,5963,6913,7358,7330,7330,7362,7405,7438,7467,7460,7437,7401,7365,7338,7335,7332,7298,7285,7275,7279,7300,7319,7339,7361,7365,7380,7382,7374,7368,7343,7332,7311,7297,7304,7302,7311,7340,7370,7394,7367,7000,6155,4871,3325,1902,852,442,945,2053,3537,5098,6346,7138,7441,7447,7469,7485,7486,7492,7481,6994,6005,4562,
3708,4856,5646,6005,5990,6002,6030,6052,6081,6088,6074,6040,5995,5962,5923,5913,5911,5912,5926,5935,5946,5971,5985,5995,6003,5981,5968,5963,5967,5959,5949,5947,5946,5952,5970,5988,6019,6046,6049,6067,6042,5753,5076,4029,2771,1627,777,459,871,1778,2985,4231,5214,5830,6050,6058,6076,6091,6091,6100,6089,5716,4902,3722,
2700,3558,4138,4412,4428,4447,4462,4469,4467,4466,4443,4413,4386,4351,4332,4327,4327,4343,4360,4386,4414,4428,4443,4432,4405,4385,4356,4343,4350,4354,4363,4368,4386,4407,4431,4460,4490,4506,4502,4498,4464,4258,3780,3045,2156,1329,718,496,795,1457,2316,3192,3879,4292,4428,4427,4434,4442,4449,4448,4441,4174,3578,2713,
1813,2399,2808,2996,3019,3040,3042,3036,3023,3005,2990,2984,2968,2955,2946,2951,2955,2970,2987,3015,3043,3050,3054,3031,2990,2961,2920,2904,2897,2899,2921,2942,2965,2996,3020,3041,3058,3056,3054,3051,3029,2905,2621,2172,1629,1111,720,587,780,1207,1756,2290,2686,2899,2958,2949,2957,2967,2971,2962,2963,2796,2404,1823,
1105,1473,1739,1868,1902,1917,1912,1893,1870,1847,1842,1847,1856,1854,1849,1852,1855,1874,1891,1912,1929,1928,1924,1907,1868,1826,1789,1773,1772,1778,1796,1809,1826,1844,1859,1882,1891,1890,1887,1875,1863,1827,1711,1516,1271,1019,823,770,870,1091,1358,1594,1750,1813,1814,1807,1809,1815,1814,1816,1817,1715,1475,1120,
631,842,1001,1083,1111,1132,1128,1114,1095,1083,1085,1096,1104,1105,1107,1102,1099,1103,1115,1126,1138,1139,1125,1107,1082,1055,1033,1022,1011,1011,1027,1042,1056,1071,1080,1096,1103,1100,1097,1090,1081,1101,1123,1137,1143,1117,1079,1089,1113,1158,1196,1194,1157,1099,1052,1048,1051,1059,1059,1052,1054,999,859,654,
341,456,541,585,605,617,618,610,598,592,595,604,609,609,603,598,594,596,604,608,613,620,614,599,583,562,547,542,540,543,550,558,568,578,584,592,595,592,592,586,585,651,785,984,1209,1378,1494,1564,1521,1417,1245,1016,809,650,570,572,577,583,587,586,582,552,472,357,
167,221,264,286,296,300,298,293,288,286,294,304,310,308,301,288,281,283,288,293,293,291,289,284,280,275,269,266,266,269,272,275,281,288,293,296,297,292,287,281,288,398,641,1016,1450,1818,2091,2214,2097,1838,1454,1017,653,394,284,290,294,296,297,295,291,279,239,181,
72,95,113,121,124,126,127,127,125,128,135,139,140,135,128,121,116,113,115,119,124,126,127,124,119,119,118,116,118,120,122,127,128,129,130,132,134,133,128,122,136,287,644,1188,1828,2403,2833,3016,2838,2413,1812,1155,622,268,126,129,133,134,133,135,133,125,107,79,
26,34,40,42,45,46,45,45,44,46,50,51,51,48,42,37,35,34,36,39,42,43,45,44,43,42,41,40,42,44,46,46,45,45,47,47,48,48,46,45,67,256,719,1415,2251,3031,3603,3842,3610,3026,2222,1360,662,214,43,46,48,50,51,51,51,48,41,30,
5,7,8,10,12,13,13,12,12,12,12,11,10,9,8,7,7,7,7,8,9,10,10,10,10,9,9,9,10,10,10,11,11,11,12,12,12,13,12,11,38,270,820,1643,2647,3601,4303,4610,4324,3598,2621,1574,735,208,12,13,14,16,16,15,15,14,12,9,
1,1,1,2,3,3,4,3,3,2,2,2,1,1,1,0,0,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,3,3,3,2,1,1,31,292,895,1805,2931,3994,4802,5159,4833,4023,2915,1736,799,218,3,4,4,4,3,3,2,2,2,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,30,303,920,1864,3038,4141,4995,5369,5024,4187,3034,1800,825,219,0,0,1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,292,891,1812,2943,4021,4861,5221,4891,4072,2938,1743,798,209,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,259,805,1644,2668,3654,4409,4727,4428,3673,2637,1565,711,184,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,215,680,1406,2280,3124,3759,3999,3733,3084,2206,1307,589,150,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,168,539,1126,1831,2497,2998,3181,2951,2419,1718,1010,450,114,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,121,401,850,1386,1888,2249,2367,2174,1762,1240,723,319,82,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,80,283,606,997,1359,1599,1666,1512,1208,848,489,212,52,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,192,413,681,928,1083,1115,1004,786,544,310,132,32,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,123,273,455,620,721,733,648,499,339,191,79,19,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,79,180,295,403,467,467,405,308,204,115,46,10,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,51,117,192,259,296,293,249,185,121,66,25,5,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,74,122,166,188,183,155,111,69,36,13,2,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,43,73,100,112,107,86,59,35,18,6,1,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,25,42,56,63,58,46,30,17,8,2,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,23,30,33,31,23,13,7,2,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,15,16,13,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,7,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


